predictiondate;wind_speed;wind_gust;wind_direction;temp;precipitation;lightning_risk;measured_wind_speed;measured_wind_direction;availability;measured_wind_gust;Power
16/05/2016 11:00;1.8;NULL;112.6;17.63;0;NULL;2.21;69.923;1;NULL;16.55
16/05/2016 12:00;0.9;NULL;133.1;18.7;0;NULL;1.695;117.23;1;NULL;0
16/05/2016 13:00;0.6;NULL;191.6;19.53;0;NULL;1.901;217.188;1;NULL;0
16/05/2016 14:00;0.9;NULL;274.8;20.08;0;NULL;2.252;237.996;1;NULL;30.44
16/05/2016 15:00;1.6;NULL;306.5;20.3;0;NULL;2.209;241.818;1;NULL;45.52
16/05/2016 16:00;2.4;NULL;316.9;20.14;0;NULL;3.734;283.086;1;NULL;1935.2
16/05/2016 17:00;3.4;NULL;322.3;19.55;0.1;NULL;3.813;295.932;1;NULL;3995.34
16/05/2016 18:00;4.3;NULL;325.9;18.51;0.1;NULL;3.791;285.21;1;NULL;1792.17
16/05/2016 19:00;5;NULL;328.2;17.41;0;NULL;3.161;285.143;1;NULL;914.1
16/05/2016 20:00;5;NULL;328.4;15.83;0;NULL;3.617;284.772;1;NULL;1547.8
16/05/2016 21:00;4.7;NULL;324;14.81;0;NULL;2.834;294.246;1;NULL;388.13
16/05/2016 22:00;4.6;NULL;325.7;14.04;0;NULL;2.891;274.312;1;NULL;498.47
16/05/2016 23:00;4.3;NULL;327.3;13.34;0;NULL;1.248;281.329;1;NULL;0
17/05/2016 00:00;4.1;NULL;331.9;12.82;0;NULL;0.314;151.247;1;NULL;0
17/05/2016 01:00;3.5;NULL;336.3;12.39;0;NULL;1.042;195.578;1;NULL;0
17/05/2016 02:00;3;NULL;343.2;12.12;0;NULL;0.532;121.331;1;NULL;0
17/05/2016 03:00;2.6;NULL;347.4;11.8;0;NULL;0.938;88.091;1;NULL;0
17/05/2016 04:00;2.1;NULL;355.5;11.49;0;NULL;1.635;68.591;1;NULL;0
17/05/2016 05:00;1.8;NULL;355;11.23;0;NULL;1.922;86.339;1;NULL;0
17/05/2016 06:00;1.5;NULL;1.8;12.73;0;NULL;2.53;112.233;1;NULL;50.42
17/05/2016 07:00;1;NULL;8.9;14.16;0;NULL;2.588;141.036;1;NULL;31.29
17/05/2016 08:00;0.9;NULL;9.9;14.8;0;NULL;1.79;91.888;1;NULL;0
17/05/2016 09:00;1.1;NULL;46.7;16.1;0.1;NULL;2.422;99.879;1;NULL;0
17/05/2016 10:00;1.1;NULL;56.7;16.8;0.2;NULL;1.966;107.085;1;NULL;0
17/05/2016 11:00;0.9;NULL;39.9;17.37;0.2;NULL;2.366;141.944;1;NULL;16.45
17/05/2016 12:00;0.7;NULL;24.4;18.04;0.3;NULL;3.06;316.254;1;NULL;356.88
17/05/2016 13:00;0.6;NULL;340.9;18.64;0.2;NULL;2.314;201.221;1;NULL;22.35
17/05/2016 14:00;1.2;NULL;324.3;19.08;0.1;NULL;2.617;126.833;1;NULL;104.77
17/05/2016 15:00;1.6;NULL;296.8;19.12;0.2;NULL;2.986;81.395;1;NULL;430.54
17/05/2016 16:00;1.7;NULL;297.7;18.17;0.4;NULL;3.756;284.048;1;NULL;2634.8
17/05/2016 18:00;2.7;NULL;315.6;17.39;0;NULL;4.151;289.121;1;NULL;3390.01
17/05/2016 19:00;3.6;NULL;316.7;16.31;0;NULL;4.131;280.013;1;NULL;3841.17
17/05/2016 20:00;4.5;NULL;314.3;13.7;0;NULL;3.428;268.692;1;NULL;1349.74
17/05/2016 21:00;4.4;NULL;317.7;13.25;0;NULL;3.953;291.144;1;NULL;2710.04
17/05/2016 22:00;4.1;NULL;317.2;12.32;0;NULL;2.781;290.317;1;NULL;307.3
17/05/2016 23:00;4.2;NULL;317.6;11.43;0;NULL;1.236;316.407;1;NULL;0
18/05/2016 00:00;4;NULL;319.9;10.76;0;NULL;1.777;266.079;1;NULL;0
18/05/2016 01:00;3.8;NULL;320.5;10.22;0;NULL;1.745;293.589;1;NULL;0
18/05/2016 02:00;3.9;NULL;320.8;9.82;0;NULL;3.67;262.833;1;NULL;4294.03
18/05/2016 03:00;3.9;NULL;320.3;9.45;0;NULL;2.489;274.276;1;NULL;247.1
18/05/2016 04:00;3.9;NULL;319;9.06;0;NULL;2.615;280.793;1;NULL;222.71
18/05/2016 05:00;4.2;NULL;319.1;8.68;0;NULL;4.162;286.159;1;NULL;3775.83
18/05/2016 07:00;4.1;NULL;318.4;12.15;0;NULL;3.462;305.445;1;NULL;1576.32
18/05/2016 08:00;3.3;NULL;313.2;13.69;0;NULL;4.005;294.688;1;NULL;3053.96
18/05/2016 09:00;3;NULL;321.7;15.48;0;NULL;4.63;315.4;1;NULL;5092.95
18/05/2016 10:00;3.3;NULL;319.3;16.65;0;NULL;4.088;267.775;1;NULL;3526.93
18/05/2016 11:00;3.6;NULL;314;17.68;0;NULL;4.093;303.097;1;NULL;3087.05
18/05/2016 12:00;4.3;NULL;308;18.46;0;NULL;5.43;307.53;1;NULL;7497.75
18/05/2016 13:00;5;NULL;305.3;18.94;0;NULL;5.54;304.235;1;NULL;12457.6
18/05/2016 14:00;5.8;NULL;306.7;19.02;0;NULL;6.07;300.44;1;NULL;10422.5
18/05/2016 16:00;6.9;NULL;310.9;17.95;0;NULL;5.99;299.43;1;NULL;14822.5
18/05/2016 17:00;7.1;NULL;311.9;16.9;0;NULL;6.4;184.12;1;NULL;14075.7
18/05/2016 21:00;6.5;NULL;319.5;10.98;0;NULL;4.438;296.975;1;NULL;4996.87
18/05/2016 22:00;6.6;NULL;326.3;10.23;0;NULL;4.467;300.1;1;NULL;8285.5
18/05/2016 23:00;6.6;NULL;331.8;9.5;0;NULL;4.276;229.536;1;NULL;7729.04
19/05/2016 00:00;6.8;NULL;340;8.77;0;NULL;4.533;191.33;1;NULL;6003.49
19/05/2016 09:00;4.9;NULL;7.9;13.1;0;NULL;4.558;168.988;1;NULL;3460.11
19/05/2016 10:00;5.3;NULL;10.8;14.57;0;NULL;5.43;162.956;1;NULL;5522.46
19/05/2016 11:00;5.4;NULL;9.8;15.99;0;NULL;4.871;229.797;1;NULL;4601.36
19/05/2016 12:00;5.6;NULL;12;17.32;0;NULL;4.488;235.66;1;NULL;4051.6
19/05/2016 13:00;5.2;NULL;9.7;18.34;0;NULL;4.536;211.394;1;NULL;4611.2
19/05/2016 14:00;5.1;NULL;7.8;19.13;0;NULL;4.7;94.353;1;NULL;5632.76
19/05/2016 15:00;4.9;NULL;3.7;19.96;0;NULL;4.401;104.297;1;NULL;3617.38
19/05/2016 16:00;4.9;NULL;2.2;20.28;0;NULL;4.262;265.478;1;NULL;3427.1
19/05/2016 17:00;5.2;NULL;359.9;20.07;0;NULL;4.238;285.451;1;NULL;3845.66
19/05/2016 18:00;5.4;NULL;356.7;19.37;0;NULL;3.884;313.011;1;NULL;2219.63
19/05/2016 19:00;5.4;NULL;353.2;17.9;0;NULL;4.522;278.115;1;NULL;3571
19/05/2016 20:00;5.8;NULL;352.2;15.52;0;NULL;4.17;300.052;1;NULL;2805.33
19/05/2016 21:00;5.5;NULL;358;13.97;0;NULL;3.997;287.8;1;NULL;2993.04
19/05/2016 22:00;5.2;NULL;3.4;13.1;0;NULL;4.223;136.158;1;NULL;3742.05
19/05/2016 23:00;4.8;NULL;10.2;12.27;0;NULL;3.545;119.173;1;NULL;1202.79
20/05/2016 00:00;4.3;NULL;19.9;11.56;0;NULL;2.568;45.63;1;NULL;105.76
20/05/2016 01:00;4.2;NULL;34.1;11.06;0;NULL;3.859;65.083;1;NULL;1441.85
20/05/2016 02:00;4.3;NULL;48.3;10.65;0;NULL;3.04;43.963;1;NULL;539.08
20/05/2016 03:00;4.5;NULL;62.6;10.37;0;NULL;2.838;54.478;1;NULL;282.37
20/05/2016 04:00;4.7;NULL;74.8;10.23;0;NULL;3.301;54.134;1;NULL;794.05
20/05/2016 05:00;5;NULL;85.5;10.19;0;NULL;2.989;72.779;1;NULL;429.93
20/05/2016 06:00;5.2;NULL;91.9;11.41;0;NULL;2.42;94.428;1;NULL;0
20/05/2016 07:00;4.7;NULL;96.2;14.57;0;NULL;2.134;122.994;1;NULL;25.71
20/05/2016 08:00;3.6;NULL;96.5;16.17;0;NULL;1.767;115.055;1;NULL;0
20/05/2016 09:00;3.3;NULL;98.7;18.07;0;NULL;2.425;151.081;1;NULL;122.44
20/05/2016 10:00;3.1;NULL;116.2;20.07;0;NULL;2.587;152.615;1;NULL;268.76
20/05/2016 11:00;2.5;NULL;135.7;21.62;0;NULL;3.097;186.12;1;NULL;579.33
20/05/2016 12:00;2.3;NULL;152.5;22.78;0;NULL;3.288;193.72;1;NULL;512.17
20/05/2016 13:00;2.3;NULL;166.3;23.44;0;NULL;4.059;238.217;1;NULL;3126.18
20/05/2016 14:00;2.2;NULL;183.1;23.83;0;NULL;3.66;209.562;1;NULL;2852.76
20/05/2016 15:00;2.2;NULL;197.2;24.06;0;NULL;2.644;180.097;1;NULL;163.28
20/05/2016 17:00;2.7;NULL;235.5;23.41;0;NULL;3.954;295.709;1;NULL;4365.32
20/05/2016 18:00;3.2;NULL;256.8;22.45;0;NULL;4.867;260.853;1;NULL;6131.18
20/05/2016 19:00;4.3;NULL;281;20.38;0;NULL;4.35;314.917;1;NULL;7764.65
20/05/2016 20:00;4.9;NULL;293.8;17.79;0;NULL;4.189;304.846;1;NULL;5918.84
20/05/2016 21:00;3.4;NULL;282.3;16.03;0;NULL;2.463;257.2;1;NULL;36.27
20/05/2016 22:00;2.9;NULL;268.6;14.99;0;NULL;1.932;216.312;1;NULL;82.12
20/05/2016 23:00;2.7;NULL;251.2;14.1;0;NULL;3.863;231.906;1;NULL;2112.26
21/05/2016 00:00;2.6;NULL;237.8;13.34;0;NULL;3.825;211;1;NULL;1860.83
21/05/2016 02:00;2.7;NULL;217.3;12.16;0;NULL;4.89;229.695;1;NULL;12467.6
21/05/2016 03:00;2.9;NULL;208.5;11.7;0;NULL;5.28;211.893;1;NULL;9308.4
21/05/2016 21:00;5.7;NULL;259.7;11.69;0;NULL;4.573;246.793;1;NULL;5432.81
21/05/2016 22:00;5.7;NULL;251.8;11.13;0;NULL;4.619;217.754;1;NULL;4851.85
21/05/2016 23:00;6.1;NULL;244.6;10.67;0;NULL;5.4;216.05;1;NULL;9284.37
22/05/2016 00:00;6.8;NULL;242.7;10.33;0;NULL;5.52;229.89;1;NULL;6034.56
22/05/2016 08:00;5.3;NULL;286.9;8.92;0;NULL;3.565;332.885;1;NULL;3455.75
22/05/2016 11:00;6.4;NULL;309.8;13.36;0;NULL;6.685;343.575;1;NULL;15250.7
22/05/2016 12:00;6.8;NULL;308;14.15;0;NULL;5.955;325.095;1;NULL;14762.9
22/05/2016 13:00;6.9;NULL;308.5;14.65;0;NULL;6.835;317.195;1;NULL;17098.7
22/05/2016 14:00;6.7;NULL;312.1;14.86;0;NULL;5.315;316.26;1;NULL;15013.5
22/05/2016 15:00;6.4;NULL;314.4;14.89;0;NULL;5.245;328.45;1;NULL;9306.27
22/05/2016 16:00;6.3;NULL;315.7;14.69;0;NULL;5.985;323.285;1;NULL;9157.47
22/05/2016 19:00;5.6;NULL;323.3;11.9;0;NULL;5.29;325.833;1;NULL;7503.67
22/05/2016 20:00;5.8;NULL;324.3;9.66;0;NULL;4.35;299.236;1;NULL;7293.88
22/05/2016 21:00;4.6;NULL;335;8.02;0;NULL;3.582;325.632;1;NULL;1542.99
22/05/2016 22:00;3.9;NULL;344.3;7.26;0;NULL;2.462;202.577;1;NULL;40.42
22/05/2016 23:00;3.5;NULL;4.6;6.6;0;NULL;3.464;39.668;1;NULL;1438.98
23/05/2016 00:00;3.5;NULL;30.2;6.33;0;NULL;3.205;39.427;1;NULL;1229.21
23/05/2016 01:00;4;NULL;51.2;6.57;0;NULL;3.558;37.102;1;NULL;1403.23
23/05/2016 02:00;4.8;NULL;65.4;6.69;0;NULL;3.957;48.814;1;NULL;2542.63
23/05/2016 03:00;5.5;NULL;76.4;6.81;0;NULL;3.866;33.554;1;NULL;2137.08
23/05/2016 04:00;6.2;NULL;84.2;7.15;0;NULL;3.902;55.778;1;NULL;4260.34
23/05/2016 05:00;6.6;NULL;90.6;7.4;0;NULL;4.277;59.96;1;NULL;6064.23
23/05/2016 06:00;7.1;NULL;94.3;8.23;0;NULL;4.732;82.69;1;NULL;13365.5
23/05/2016 07:00;5.9;NULL;95.5;9.63;0;NULL;6.03;71.807;1;NULL;14592
23/05/2016 08:00;5.1;NULL;95.3;11.11;0;NULL;4.658;82.632;1;NULL;4160.13
23/05/2016 09:00;5.2;NULL;102.9;12.46;0;NULL;4.081;83.493;1;NULL;4351.22
23/05/2016 10:00;5.1;NULL;105.2;14.1;0;NULL;3.686;73.928;1;NULL;3438.82
23/05/2016 11:00;4.7;NULL;115.7;15.34;0;NULL;3.938;107.156;1;NULL;3903.7
23/05/2016 12:00;4.5;NULL;121.3;16.45;0;NULL;3.904;142.916;1;NULL;2594.57
23/05/2016 13:00;3.9;NULL;130.1;17.45;0;NULL;3.561;140.874;1;NULL;1103.47
23/05/2016 14:00;3.4;NULL;144.5;18.29;0;NULL;3.41;181.01;1;NULL;809.62
23/05/2016 15:00;3.2;NULL;153.7;18.76;0;NULL;2.556;129.614;1;NULL;318.93
23/05/2016 16:00;2.9;NULL;167.7;18.65;0;NULL;2.224;151.174;1;NULL;88.31
23/05/2016 17:00;2.8;NULL;179.6;18.17;0;NULL;3.592;199.355;1;NULL;2588.11
23/05/2016 18:00;2.8;NULL;186.2;17.5;0;NULL;4.051;223.72;1;NULL;3996.63
23/05/2016 19:00;2.8;NULL;187.4;16.75;0;NULL;4.094;234.645;1;NULL;4667.16
23/05/2016 20:00;3.2;NULL;186;14.49;0;NULL;2.364;289.371;1;NULL;278.24
23/05/2016 21:00;3.4;NULL;176.1;13.52;0.1;NULL;3.395;133.246;1;NULL;471.05
23/05/2016 22:00;3.9;NULL;167;13.22;0.1;NULL;3.239;158.802;1;NULL;618.42
24/05/2016 01:00;5;NULL;168;12.08;0.1;NULL;6.595;167.305;1;NULL;15333.9
24/05/2016 11:00;5.9;NULL;220.9;10.94;0.3;NULL;6.034;163.234;1;NULL;15757
24/05/2016 21:00;5.5;NULL;236.1;10.68;0;NULL;5.735;251.22;1;NULL;11746.5
24/05/2016 23:00;4.8;NULL;236.1;10;0;NULL;5.58;222.445;1;NULL;8753.74
25/05/2016 02:00;4.8;NULL;235.3;9.82;0;NULL;5.18;230.255;1;NULL;17580.2
25/05/2016 03:00;4.9;NULL;233.9;9.64;0.1;NULL;6.31;249.19;1;NULL;14792.4
25/05/2016 04:00;5.1;NULL;231.2;9.26;0;NULL;4.927;226.25;1;NULL;11710
25/05/2016 07:00;4.4;NULL;225.2;9.14;0.1;NULL;6.69;233.76;1;NULL;16846.2
25/05/2016 09:00;4.2;NULL;214.6;10.87;0.1;NULL;6.006;207.378;1;NULL;11060.7
25/05/2016 11:00;5.5;NULL;214;13.43;0.1;NULL;6.805;218.673;1;NULL;15229.9
25/05/2016 15:00;5.2;NULL;225.8;15.53;0;NULL;5.74;255.177;1;NULL;9974.24
25/05/2016 16:00;4.8;NULL;227.5;15.35;0;NULL;5.99;241.333;1;NULL;6815.22
25/05/2016 17:00;4.4;NULL;229.3;14.52;0;NULL;4.33;256.995;1;NULL;8570.31
25/05/2016 18:00;4;NULL;237.3;13.65;0.1;NULL;4.243;227.437;1;NULL;5100.28
25/05/2016 19:00;3.4;NULL;249.8;12.79;0;NULL;3.001;254.28;1;NULL;609.32
25/05/2016 20:00;2.9;NULL;261.6;11.99;0;NULL;3.129;241.984;1;NULL;761
25/05/2016 21:00;2.4;NULL;269.9;11.26;0;NULL;4.127;247.833;1;NULL;5015.72
25/05/2016 22:00;2.2;NULL;283;10.97;0.1;NULL;3.947;217.539;1;NULL;2888.68
25/05/2016 23:00;2;NULL;288.1;10.67;0.2;NULL;3.742;228.042;1;NULL;4131.02
26/05/2016 00:00;2.2;NULL;285.7;10.39;0.1;NULL;4.29;230.992;1;NULL;5069.87
26/05/2016 01:00;2.2;NULL;269;10.23;0.2;NULL;3.7;222.484;1;NULL;2277.43
26/05/2016 02:00;1.9;NULL;261.5;9.93;0;NULL;3.405;217.902;1;NULL;1315.22
26/05/2016 03:00;1.4;NULL;253.3;9.25;0;NULL;3.094;218.741;1;NULL;703.2
26/05/2016 04:00;1.3;NULL;227.2;8.25;0;NULL;2.857;210.96;1;NULL;391.68
26/05/2016 05:00;1.6;NULL;205.2;7.78;0;NULL;3.177;188.744;1;NULL;841.42
26/05/2016 06:00;1.7;NULL;199.4;9.54;0;NULL;2.451;199.445;1;NULL;105.6
26/05/2016 07:00;1.5;NULL;198.5;10.34;0;NULL;2.651;170.087;1;NULL;89.97
26/05/2016 08:00;2.6;NULL;205.4;11.59;0;NULL;2.722;193.434;1;NULL;109.62
26/05/2016 09:00;4;NULL;179;13.14;0;NULL;3.584;187.468;1;NULL;1628.44
26/05/2016 10:00;4.2;NULL;188.1;14.19;0;NULL;4.513;182.663;1;NULL;6192.28
26/05/2016 15:00;4.7;NULL;229.1;15.7;0;NULL;5.28;246.18;1;NULL;9171.9
26/05/2016 16:00;4.6;NULL;235.9;15.45;0;NULL;4.183;240.942;1;NULL;4699.41
26/05/2016 18:00;4.4;NULL;251.2;14.16;0;NULL;3.995;239.052;1;NULL;2871.65
26/05/2016 19:00;4.3;NULL;262.1;13.26;0;NULL;3.736;298.357;1;NULL;2683.9
26/05/2016 20:00;4;NULL;268.7;12.42;0;NULL;3.852;303.641;1;NULL;2733.02
26/05/2016 21:00;3.5;NULL;277.6;12.89;0;NULL;2.827;302.773;1;NULL;170.7
26/05/2016 22:00;3.1;NULL;285.3;12.38;0;NULL;3.022;272.269;1;NULL;741.86
26/05/2016 23:00;2.6;NULL;288.7;11.9;0;NULL;3.356;239.588;1;NULL;994.22
27/05/2016 00:00;2.1;NULL;277.1;11.25;0;NULL;3.947;240.971;1;NULL;2412.09
27/05/2016 01:00;1.8;NULL;256.8;10.61;0;NULL;2.289;207.533;1;NULL;124.65
27/05/2016 02:00;1.8;NULL;233.4;10.13;0;NULL;3.369;207.128;1;NULL;1034.6
27/05/2016 03:00;1.8;NULL;213.7;9.15;0;NULL;3.004;193.703;1;NULL;326.26
27/05/2016 04:00;1.9;NULL;190.9;8.09;0;NULL;3.255;209.046;1;NULL;764.68
27/05/2016 05:00;2.5;NULL;174.6;7.35;0;NULL;4.206;207.55;1;NULL;2596.26
27/05/2016 06:00;3.1;NULL;169.9;8.8;0;NULL;4.316;203.62;1;NULL;4071.03
27/05/2016 13:00;6.4;NULL;208.1;17.17;0;NULL;6.08;210.895;1;NULL;15028
27/05/2016 14:00;6.6;NULL;212.4;17.1;0.1;NULL;6.07;159.75;1;NULL;13432.1
27/05/2016 15:00;6.7;NULL;217.7;15.82;0.4;NULL;4.84;132.655;1;NULL;10043.3
27/05/2016 18:00;5.4;NULL;218.8;13.45;0.4;NULL;3.84;241.96;1;NULL;9074.64
27/05/2016 19:00;4.9;NULL;221.7;12.73;0.2;NULL;3.89;218.726;1;NULL;5390.96
29/05/2016 07:00;7.9;NULL;239.4;9.39;0.2;NULL;6.976;237.396;1;NULL;17910.8
29/05/2016 09:00;7.7;NULL;245.2;10.92;0.2;NULL;6.378;273.622;1;NULL;14072.4
29/05/2016 10:00;7.6;NULL;251.8;11.79;0.3;NULL;6.39;277.2;1;NULL;15467
29/05/2016 20:00;5.9;NULL;279.3;9.51;0;NULL;3.836;305.694;1;NULL;3566.72
29/05/2016 21:00;5.6;NULL;272.9;8.62;0;NULL;3.636;305.247;1;NULL;2686.03
30/05/2016 00:00;4.1;NULL;270.7;7.57;0;NULL;4.33;300.343;1;NULL;6048.13
30/05/2016 01:00;3.8;NULL;272.2;7.24;0;NULL;3.405;277.005;1;NULL;2395.76
30/05/2016 02:00;3.6;NULL;276.5;6.92;0;NULL;3.497;261.091;1;NULL;4517.89
30/05/2016 03:00;3.4;NULL;283.5;6.61;0;NULL;3.616;269.774;1;NULL;3551.53
30/05/2016 04:00;3.3;NULL;288.8;6.26;0;NULL;3.476;279.754;1;NULL;4143.95
30/05/2016 08:00;2.3;NULL;301.7;8.91;0;NULL;3.761;313.389;1;NULL;3995.95
30/05/2016 09:00;3;NULL;320.6;11.76;0;NULL;3.426;322.208;1;NULL;1796.42
30/05/2016 10:00;3.4;NULL;323.2;13.15;0;NULL;3.681;310.411;1;NULL;1966.01
30/05/2016 11:00;3.4;NULL;323.2;14.28;0;NULL;3.767;300.528;1;NULL;3934.67
30/05/2016 12:00;3.4;NULL;321.2;15.21;0;NULL;3.955;286.019;1;NULL;3509.96
30/05/2016 13:00;3.4;NULL;317.1;15.87;0;NULL;4.444;311.402;1;NULL;4688.21
30/05/2016 14:00;3.8;NULL;311.2;16.25;0;NULL;4.186;270.716;1;NULL;5499.44
30/05/2016 15:00;4.8;NULL;309.4;16.47;0;NULL;4.89;340.187;1;NULL;7126.74
30/05/2016 16:00;6.2;NULL;313.5;16.21;0;NULL;3.955;299.406;1;NULL;3266.31
30/05/2016 17:00;7.1;NULL;319.1;15.15;0;NULL;4.127;325.563;1;NULL;4250.49
30/05/2016 23:00;5.5;NULL;335.3;8.68;0;NULL;3.959;336.396;1;NULL;8638.98
31/05/2016 01:00;4.5;NULL;353.1;7.79;0;NULL;3.471;46.263;1;NULL;2929.2
31/05/2016 02:00;4.2;NULL;0.8;7.32;0;NULL;3.86;18.8;1;NULL;5486.86
31/05/2016 03:00;4.1;NULL;10.2;6.92;0;NULL;4.138;53.272;1;NULL;5599.54
31/05/2016 04:00;4;NULL;20.9;6.57;0;NULL;3.399;26.114;1;NULL;2138.81
31/05/2016 05:00;4;NULL;31.2;6.32;0;NULL;3.778;31.904;1;NULL;3561.88
31/05/2016 06:00;4.1;NULL;43.3;7.85;0;NULL;3.929;60.77;1;NULL;263.46
31/05/2016 07:00;3.7;NULL;53.4;10.61;0;NULL;3.584;78.87;1;NULL;1626.91
31/05/2016 08:00;3.1;NULL;60.4;12.23;0;NULL;4.41;60.16;1;NULL;5721.29
31/05/2016 09:00;3.2;NULL;70.2;14;0;NULL;3.932;85.544;1;NULL;3088.16
31/05/2016 10:00;3.3;NULL;74;15.4;0;NULL;3.241;84.965;1;NULL;880.71
31/05/2016 11:00;3.1;NULL;76.1;16.53;0;NULL;3.166;71.552;1;NULL;448.71
31/05/2016 12:00;2.8;NULL;74.5;17.43;0;NULL;2.734;67.517;1;NULL;256
31/05/2016 13:00;2.6;NULL;70.1;18.18;0;NULL;2.577;149.169;1;NULL;191.43
31/05/2016 14:00;2.7;NULL;62.1;18.7;0;NULL;2.989;94.487;1;NULL;205.62
31/05/2016 15:00;2.7;NULL;57.7;18.95;0;NULL;2.988;88.432;1;NULL;417.65
31/05/2016 16:00;2.8;NULL;53.1;18.97;0;NULL;2.743;123.62;1;NULL;296.11
31/05/2016 17:00;3;NULL;51.2;18.69;0;NULL;3.251;65.767;1;NULL;899.39
31/05/2016 18:00;3.2;NULL;50.6;18.08;0;NULL;3.559;26.538;1;NULL;1293.31
31/05/2016 19:00;3.6;NULL;52.8;16.73;0;NULL;3.148;37.987;1;NULL;532.26
31/05/2016 20:00;3.7;NULL;60.8;13.99;0;NULL;3.508;58.783;1;NULL;1273.19
31/05/2016 21:00;3.8;NULL;66.2;13.02;0;NULL;3.927;63.364;1;NULL;2630.73
31/05/2016 22:00;3.8;NULL;72.1;12.27;0;NULL;4.053;74.908;1;NULL;2923.84
31/05/2016 23:00;3.6;NULL;74.5;11.61;0;NULL;2.968;79.838;1;NULL;473.16
01/06/2016 00:00;3.5;NULL;75.9;11.06;0;NULL;2.938;92.433;1;NULL;425.26
01/06/2016 01:00;3.6;NULL;79;10.61;0;NULL;2.339;104.978;1;NULL;186.55
01/06/2016 02:00;4;NULL;79.5;10.23;0;NULL;2.447;60.187;1;NULL;57.7
01/06/2016 03:00;4.4;NULL;80.5;9.92;0;NULL;2.249;51.16;1;NULL;1.77
01/06/2016 04:00;4.9;NULL;83.1;9.6;0;NULL;2.821;36.494;1;NULL;482.84
01/06/2016 05:00;5.5;NULL;84.8;9.27;0;NULL;3.491;59.919;1;NULL;3442.28
01/06/2016 06:00;6;NULL;86.9;10.42;0;NULL;3.007;63.655;1;NULL;2029.67
01/06/2016 07:00;5.5;NULL;87;13.17;0;NULL;3.049;82.93;1;NULL;1820.22
01/06/2016 08:00;4.3;NULL;85.3;14.41;0;NULL;2.604;62.37;1;NULL;344.26
01/06/2016 09:00;3.5;NULL;87.4;16.37;0;NULL;2.505;67.746;1;NULL;141.17
01/06/2016 10:00;3.3;NULL;92.4;17.99;0;NULL;2.706;82.469;1;NULL;138.48
01/06/2016 11:00;3.1;NULL;95;19.31;0;NULL;2.616;107.878;1;NULL;138.59
01/06/2016 12:00;2.6;NULL;95.9;20.17;0;NULL;2.798;67.98;1;NULL;420.73
01/06/2016 13:00;2.1;NULL;94.7;20.79;0;NULL;2.844;129.462;1;NULL;314.86
01/06/2016 14:00;1.7;NULL;85.5;21.19;0;NULL;2.492;126.065;1;NULL;56.6
01/06/2016 15:00;1.3;NULL;68.6;21.33;0;NULL;2.812;120.029;1;NULL;194.95
01/06/2016 16:00;1.1;NULL;49.2;21.29;0;NULL;2.936;75.633;1;NULL;207.86
01/06/2016 17:00;1.2;NULL;29.4;20.95;0;NULL;3.084;56.083;1;NULL;433.13
01/06/2016 18:00;1.3;NULL;22.5;20.34;0;NULL;2.717;51.003;1;NULL;143.12
01/06/2016 19:00;1.6;NULL;22;18.27;0;NULL;2.321;62.925;1;NULL;27.77
01/06/2016 20:00;1.8;NULL;28;15.66;0;NULL;2.224;118.85;1;NULL;268.28
01/06/2016 21:00;1.8;NULL;39.7;14.78;0;NULL;2.15;284.854;1;NULL;21.99
01/06/2016 22:00;1.7;NULL;51;13.88;0;NULL;0.75;61.448;1;NULL;0
01/06/2016 23:00;1.7;NULL;66.4;13.09;0;NULL;0.808;47.677;1;NULL;0
02/06/2016 00:00;1.9;NULL;83;12.35;0;NULL;1.627;71.996;1;NULL;0
02/06/2016 01:00;2.2;NULL;93.7;11.68;0;NULL;0.965;83.985;1;NULL;0
02/06/2016 02:00;2.4;NULL;98;11.11;0;NULL;2.353;109.77;1;NULL;0
02/06/2016 03:00;2.8;NULL;100.6;10.62;0;NULL;1.502;129.019;1;NULL;0
02/06/2016 04:00;3.2;NULL;101.1;10.21;0;NULL;1.371;118.478;1;NULL;0
02/06/2016 05:00;3.5;NULL;101.6;9.89;0;NULL;1.87;153.519;1;NULL;21.2
02/06/2016 06:00;3.8;NULL;102.7;11.53;0;NULL;2.561;136.871;1;NULL;141.9
02/06/2016 07:00;3.8;NULL;103.2;15.37;0;NULL;1.958;103.147;1;NULL;0
02/06/2016 08:00;3.1;NULL;103.8;16.88;0;NULL;2.134;109.281;1;NULL;4.5
02/06/2016 09:00;2.7;NULL;101.2;18.38;0;NULL;2.738;103.581;1;NULL;381.44
02/06/2016 10:00;1.9;NULL;136.9;19.9;0;NULL;3.793;126.67;1;NULL;1733.43
02/06/2016 11:00;1.9;NULL;191.8;20.95;0;NULL;3.573;186.525;1;NULL;1277.17
02/06/2016 12:00;2.3;NULL;215;21.55;0;NULL;3.121;220.655;1;NULL;934.07
02/06/2016 13:00;2.7;NULL;227.2;22.11;0;NULL;3.358;230.036;1;NULL;1170.11
02/06/2016 14:00;2.9;NULL;236.6;22.51;0;NULL;4.071;224.607;1;NULL;3115.6
02/06/2016 15:00;2.7;NULL;246;22.58;0;NULL;4.141;229.343;1;NULL;2981.91
02/06/2016 16:00;2.8;NULL;251.8;22.39;0;NULL;4.135;231.945;1;NULL;3144.31
02/06/2016 17:00;2.8;NULL;260.9;21.86;0;NULL;4.36;227.804;1;NULL;4201.54
