predictiondate;wind_speed;wind_gust;wind_direction;temp;precipitation;lightning_risk;measured_wind_speed;measured_wind_direction;availability;measured_wind_gust;Power
31/03/2016 05:00;12.4;NULL;321.2;2.37;0.2;NULL;11;NULL;1;NULL;25951
31/03/2016 06:00;12;NULL;322;2.14;0.2;NULL;10.4667;NULL;1;NULL;25187
31/03/2016 07:00;12.1;NULL;325.3;2.12;0;NULL;10.4;NULL;1;NULL;24987
31/03/2016 08:00;11.2;NULL;327.9;3.4;0;NULL;7.8;NULL;1;NULL;13765
31/03/2016 09:00;10;NULL;332;5.19;0;NULL;8.6667;NULL;1;NULL;16938
31/03/2016 10:00;9.5;NULL;336.4;6.71;0;NULL;10.6;NULL;1;NULL;24134
31/03/2016 11:00;9.1;NULL;338.9;8.25;0;NULL;10.1333;NULL;1;NULL;23758
31/03/2016 12:00;8.8;NULL;342.7;9.44;0;NULL;9.2667;NULL;1;NULL;19568
31/03/2016 13:00;8.4;NULL;344.1;10.33;0;NULL;7.4667;NULL;1;NULL;11623
31/03/2016 14:00;8.2;NULL;344.3;10.81;0;NULL;7.8667;NULL;1;NULL;12397
31/03/2016 23:00;5.2;NULL;3.5;3.76;0;NULL;3.8867;NULL;1;NULL;1282
01/04/2016 00:00;4.5;NULL;12.9;3.06;0;NULL;3.5133;NULL;1;NULL;971
01/04/2016 01:00;3.9;NULL;28.7;2.39;0;NULL;3.5067;NULL;1;NULL;878
01/04/2016 02:00;3.5;NULL;50;1.76;0;NULL;3.78;NULL;1;NULL;1272
01/04/2016 03:00;3.3;NULL;70.7;1.25;0;NULL;4.3733;NULL;1;NULL;1972
01/04/2016 04:00;3.2;NULL;85.3;0.8;0;NULL;3.4267;NULL;1;NULL;955
01/04/2016 05:00;2.9;NULL;91.7;0.44;0;NULL;4.1733;NULL;1;NULL;1980
01/04/2016 06:00;2.7;NULL;97;0.04;0;NULL;5.2467;NULL;1;NULL;3515
01/04/2016 07:00;2.8;NULL;99.4;1.3;0;NULL;7.0267;NULL;1;NULL;8459
01/04/2016 08:00;2.4;NULL;101.2;3.97;0;NULL;5.3667;NULL;1;NULL;4342
01/04/2016 09:00;2.5;NULL;91.2;6.01;0;NULL;5.3467;NULL;1;NULL;3697
01/04/2016 10:00;2.2;NULL;86.6;7.4;0;NULL;4.24;NULL;1;NULL;1485
01/04/2016 11:00;1.9;NULL;86.7;8.82;0;NULL;3.6467;NULL;1;NULL;806
01/04/2016 12:00;1.6;NULL;79.9;10.01;0;NULL;3.28;NULL;1;NULL;549
01/04/2016 13:00;1.3;NULL;69.2;11.02;0;NULL;3.1533;NULL;1;NULL;583
01/04/2016 14:00;1;NULL;60;11.76;0;NULL;2.2;NULL;1;NULL;296
01/04/2016 15:00;0.8;NULL;49.3;12.12;0;NULL;2.1333;NULL;1;NULL;233
01/04/2016 16:00;0.6;NULL;41.1;12.27;0;NULL;2.5533;NULL;1;NULL;190
01/04/2016 17:00;0.5;NULL;53.5;12.02;0;NULL;2.6133;NULL;1;NULL;241
01/04/2016 18:00;0.5;NULL;85.1;11.4;0;NULL;3.0267;NULL;1;NULL;577
01/04/2016 19:00;0.6;NULL;100.1;8.54;0;NULL;4.62;NULL;1;NULL;2631
01/04/2016 20:00;0.9;NULL;121.7;7.57;0;NULL;2.8;NULL;1;NULL;729
01/04/2016 21:00;0.4;NULL;58.2;7.02;0;NULL;3.7467;NULL;1;NULL;1438
01/04/2016 22:00;0.4;NULL;100.1;6.22;0;NULL;3.8867;NULL;1;NULL;1557
01/04/2016 23:00;0.7;NULL;124.6;5.45;0;NULL;4.3533;NULL;1;NULL;2261
02/04/2016 00:00;1;NULL;140.3;4.78;0;NULL;3.7933;NULL;1;NULL;1398
02/04/2016 01:00;1.5;NULL;142.6;4.22;0;NULL;4.2467;NULL;1;NULL;1735
02/04/2016 02:00;2;NULL;146.4;3.81;0;NULL;4.1533;NULL;1;NULL;1619
02/04/2016 03:00;2.3;NULL;152.5;3.38;0;NULL;4.44;NULL;1;NULL;2203
02/04/2016 04:00;2.7;NULL;157.8;2.88;0;NULL;5.1133;NULL;1;NULL;3578
02/04/2016 05:00;3;NULL;167.2;2.42;0;NULL;4.9733;NULL;1;NULL;3155
02/04/2016 06:00;3.1;NULL;180.3;2.3;0;NULL;3.92;NULL;1;NULL;1553
02/04/2016 07:00;3.2;NULL;194.4;4.18;0;NULL;6.3867;NULL;1;NULL;5966
02/04/2016 08:00;3;NULL;206.8;6.41;0;NULL;8.7733;NULL;1;NULL;16004
02/04/2016 09:00;2.6;NULL;208.7;7.64;0;NULL;6.4333;NULL;1;NULL;6139
02/04/2016 10:00;2.9;NULL;207.7;8.22;0.1;NULL;7.0933;NULL;1;NULL;8712
02/04/2016 11:00;3.3;NULL;207.1;8.65;0.1;NULL;6.4467;NULL;1;NULL;6388
02/04/2016 12:00;3.7;NULL;202.8;9.55;0;NULL;8.7733;NULL;1;NULL;15512
02/04/2016 13:00;4.7;NULL;199.2;11.9;0;NULL;8.8333;NULL;1;NULL;15962
02/04/2016 14:00;5.3;NULL;203.2;12.39;0;NULL;8.16;NULL;1;NULL;12257
02/04/2016 15:00;5.8;NULL;208.4;12.1;0;NULL;9.84;NULL;1;NULL;20169
02/04/2016 16:00;6;NULL;209.6;11.6;0;NULL;8.8533;NULL;1;NULL;15765
02/04/2016 17:00;6;NULL;207.5;11.06;0;NULL;10.9667;NULL;1;NULL;26589
02/04/2016 18:00;6.1;NULL;200.9;10.37;0.1;NULL;13.56;NULL;1;NULL;32410
02/04/2016 19:00;6.7;NULL;192.8;9.36;0.1;NULL;14.0867;NULL;1;NULL;34015
02/04/2016 20:00;7.6;NULL;189.9;8.92;0.3;NULL;15.52;NULL;1;NULL;35024
02/04/2016 21:00;8.1;NULL;205.7;9.19;0.1;NULL;13.38;NULL;1;NULL;32911
02/04/2016 22:00;8.3;NULL;213.5;8.68;0.2;NULL;18.82;NULL;1;NULL;35449
02/04/2016 23:00;8.1;NULL;215.6;7.55;0;NULL;18.9467;NULL;1;NULL;35452
03/04/2016 00:00;7.9;NULL;211.9;6.52;0.1;NULL;16;NULL;1;NULL;35343
03/04/2016 01:00;7.8;NULL;207.3;6.8;0.3;NULL;13.0533;NULL;1;NULL;33109
03/04/2016 02:00;7.5;NULL;207.4;6.93;0.4;NULL;10.06;NULL;1;NULL;21177
03/04/2016 03:00;6.9;NULL;215.4;6.79;0.5;NULL;8.2933;NULL;1;NULL;13721
03/04/2016 04:00;6.6;NULL;228.5;6.6;0.5;NULL;7.4333;NULL;1;NULL;10944
03/04/2016 05:00;6.6;NULL;237.9;6.2;0.3;NULL;9.7867;NULL;1;NULL;22288
03/04/2016 06:00;6.5;NULL;236.5;5.65;0.3;NULL;12.16;NULL;1;NULL;32299
03/04/2016 07:00;6.7;NULL;229.7;5.78;0.2;NULL;11.6867;NULL;1;NULL;29321
03/04/2016 08:00;6.6;NULL;225.7;6.11;0.2;NULL;12.56;NULL;1;NULL;29509
03/04/2016 09:00;6.9;NULL;226.6;6.91;0.2;NULL;11.94;NULL;1;NULL;30084
03/04/2016 10:00;7.1;NULL;226.8;6.98;0.2;NULL;12.5533;NULL;1;NULL;30731
03/04/2016 11:00;7.1;NULL;226;7.59;0.1;NULL;15.1333;NULL;1;NULL;34740
03/04/2016 12:00;7.5;NULL;225.2;8.64;0.2;NULL;13.1867;NULL;1;NULL;32069
03/04/2016 13:00;8;NULL;224.6;8.99;0.4;NULL;13.76;NULL;1;NULL;33691
03/04/2016 14:00;8;NULL;227.4;8.49;0.4;NULL;13.4133;NULL;1;NULL;32605
03/04/2016 15:00;7.6;NULL;228.6;8.15;0.4;NULL;13.2667;NULL;1;NULL;31817
03/04/2016 16:00;7.1;NULL;227.4;7.86;0.4;NULL;12.66;NULL;1;NULL;31093
03/04/2016 17:00;6.6;NULL;224.7;7.64;0.3;NULL;13.1533;NULL;1;NULL;31966
03/04/2016 18:00;6.3;NULL;220.9;7.38;0.3;NULL;9.9867;NULL;1;NULL;22488
03/04/2016 19:00;6.3;NULL;214.1;6.99;0.4;NULL;8.46;NULL;1;NULL;14622
03/04/2016 20:00;6.5;NULL;205.7;6.83;0.4;NULL;9.1867;NULL;1;NULL;18906
03/04/2016 21:00;5.4;NULL;205.7;7.16;0.3;NULL;11.6733;NULL;1;NULL;30733
03/04/2016 22:00;5.3;NULL;197.7;7.11;0.3;NULL;11.74;NULL;1;NULL;29893
03/04/2016 23:00;5.1;NULL;186.9;7.06;0.4;NULL;9.74;NULL;1;NULL;23563
04/04/2016 00:00;5.2;NULL;176.5;7.02;0.6;NULL;9.3533;NULL;1;NULL;20970
04/04/2016 01:00;5.3;NULL;177.9;7.01;1.4;NULL;9.1267;NULL;1;NULL;19976
04/04/2016 02:00;5.1;NULL;196.2;7.04;1.2;NULL;12.4667;NULL;1;NULL;31339
04/04/2016 03:00;5.1;NULL;216.6;7.09;0.9;NULL;15.3867;NULL;1;NULL;35105
04/04/2016 04:00;5.4;NULL;240.9;7.2;1.1;NULL;13.1733;NULL;1;NULL;32902
04/04/2016 05:00;5.9;NULL;257.3;7.29;0.7;NULL;12.64;NULL;1;NULL;33751
04/04/2016 06:00;6.2;NULL;267.7;7.3;0.7;NULL;11.5933;NULL;1;NULL;30182
04/04/2016 07:00;5.7;NULL;268.4;7.37;0.8;NULL;10.62;NULL;1;NULL;24820
04/04/2016 08:00;5.2;NULL;262.6;7.55;0.8;NULL;12.6333;NULL;1;NULL;33458
04/04/2016 09:00;5.7;NULL;264;7.7;0.6;NULL;9.4933;NULL;1;NULL;19748
04/04/2016 10:00;5;NULL;253.9;7.96;0.6;NULL;8.66;NULL;1;NULL;14917
04/04/2016 11:00;5.3;NULL;254.6;8.37;0.7;NULL;8.7733;NULL;1;NULL;15524
04/04/2016 12:00;5.9;NULL;262.1;8.32;0.9;NULL;7.5467;NULL;1;NULL;10500
04/04/2016 13:00;6.2;NULL;271.7;8.36;0.7;NULL;9.0933;NULL;1;NULL;16876
04/04/2016 14:00;6.3;NULL;280.5;9.02;0.4;NULL;6.0133;NULL;1;NULL;5348
04/04/2016 15:00;6.6;NULL;287.6;9.44;0.3;NULL;5.0867;NULL;1;NULL;3233
04/04/2016 16:00;6.9;NULL;289.9;9.1;0.3;NULL;7.0533;NULL;1;NULL;7371
04/04/2016 17:00;6.9;NULL;291.4;8.81;0.2;NULL;7.5867;NULL;1;NULL;9656
04/04/2016 18:00;7;NULL;292.3;8.25;0.1;NULL;7.9267;NULL;1;NULL;12407
04/04/2016 19:00;7.3;NULL;292.8;6.22;0;NULL;6.94;NULL;1;NULL;8935
04/04/2016 20:00;7.4;NULL;295.1;6.02;0;NULL;6.28;NULL;1;NULL;7181
04/04/2016 21:00;8.1;NULL;308.7;6.48;0;NULL;7.6133;NULL;1;NULL;11526
04/04/2016 22:00;8.2;NULL;313.5;5.58;0;NULL;7.9133;NULL;1;NULL;13150
04/04/2016 23:00;8.3;NULL;318.7;5.18;0;NULL;7.1933;NULL;1;NULL;9227
05/04/2016 00:00;8.2;NULL;322.3;4.87;0;NULL;5.8933;NULL;1;NULL;6815
05/04/2016 01:00;8.2;NULL;326.6;4.56;0;NULL;7.2933;NULL;1;NULL;11770
05/04/2016 02:00;8.2;NULL;330.5;4.21;0;NULL;6.14;NULL;1;NULL;7086
05/04/2016 03:00;7.9;NULL;333.7;3.86;0;NULL;6.8733;NULL;1;NULL;8796
05/04/2016 04:00;7.7;NULL;334.9;3.49;0;NULL;6.06;NULL;1;NULL;6218
05/04/2016 05:00;7.4;NULL;334.9;3.16;0;NULL;6.32;NULL;1;NULL;6875
05/04/2016 06:00;7.3;NULL;334.5;2.92;0;NULL;6.0133;NULL;1;NULL;5772
05/04/2016 07:00;6.9;NULL;334;3.89;0;NULL;5.5333;NULL;1;NULL;4074
05/04/2016 08:00;5.8;NULL;334.3;5.31;0;NULL;5.54;NULL;1;NULL;4124
05/04/2016 09:00;4.9;NULL;343;7.96;0;NULL;3.7143;NULL;1;NULL;1599
05/04/2016 10:00;4.7;NULL;350.3;9.66;0;NULL;3.9286;NULL;1;NULL;1850
05/04/2016 11:00;4.6;NULL;357.1;11.06;0;NULL;3.5714;NULL;1;NULL;1112
05/04/2016 12:00;4.5;NULL;357.7;12.23;0;NULL;4.38;NULL;1;NULL;1608
05/04/2016 13:00;4.4;NULL;354.4;13.15;0;NULL;3.6667;NULL;1;NULL;1356
05/04/2016 14:00;4.5;NULL;350.4;13.77;0;NULL;3.84;NULL;1;NULL;1079
05/04/2016 15:00;4.9;NULL;345.3;14.07;0;NULL;4.3667;NULL;1;NULL;1872
05/04/2016 16:00;5.2;NULL;342.5;14.06;0;NULL;4.2067;NULL;1;NULL;1490
05/04/2016 17:00;5.4;NULL;343.9;13.67;0;NULL;5.2333;NULL;1;NULL;3190
05/04/2016 18:00;5.5;NULL;343.8;12.77;0;NULL;5.16;NULL;1;NULL;3021
05/04/2016 19:00;6;NULL;340.5;10.28;0;NULL;4.9733;NULL;1;NULL;3043
05/04/2016 20:00;6.4;NULL;339.3;9.21;0;NULL;5.8;NULL;1;NULL;5354
05/04/2016 21:00;6.6;NULL;338.8;8.82;0;NULL;5.7733;NULL;1;NULL;4949
05/04/2016 22:00;6.2;NULL;342.2;8;0;NULL;5.4333;NULL;1;NULL;4314
05/04/2016 23:00;5.7;NULL;347.4;7.25;0;NULL;5.06;NULL;1;NULL;3272
06/04/2016 00:00;5.1;NULL;359.5;6.53;0;NULL;5.04;NULL;1;NULL;3588
06/04/2016 01:00;4.6;NULL;17.4;5.87;0;NULL;4.7;NULL;1;NULL;2799
06/04/2016 02:00;4.3;NULL;38.3;5.29;0;NULL;6.36;NULL;1;NULL;7367
06/04/2016 03:00;4.2;NULL;54.8;4.72;0;NULL;7.6933;NULL;1;NULL;12663
06/04/2016 04:00;4.4;NULL;65.8;4.2;0;NULL;7.3533;NULL;1;NULL;9841
06/04/2016 05:00;4.4;NULL;68.9;3.89;0;NULL;6.9133;NULL;1;NULL;8466
06/04/2016 06:00;4.2;NULL;69.1;3.68;0;NULL;5.5867;NULL;1;NULL;4301
06/04/2016 07:00;3.9;NULL;69.3;5.63;0;NULL;5.3533;NULL;1;NULL;4490
06/04/2016 08:00;3.1;NULL;71.3;7.29;0;NULL;5.5067;NULL;1;NULL;4165
06/04/2016 09:00;2.8;NULL;62.1;8.77;0;NULL;6.36;NULL;1;NULL;6535
06/04/2016 10:00;2.5;NULL;62.8;10.27;0;NULL;5.9533;NULL;1;NULL;5002
06/04/2016 11:00;2.3;NULL;57.8;11.75;0;NULL;5.2067;NULL;1;NULL;3127
06/04/2016 12:00;2.2;NULL;53.2;13.11;0;NULL;4.68;NULL;1;NULL;2228
06/04/2016 13:00;2.2;NULL;41.5;14.18;0;NULL;3.8933;NULL;1;NULL;1211
06/04/2016 15:00;2.7;NULL;15.3;15.69;0;NULL;2.4467;NULL;1;NULL;168
06/04/2016 16:00;2.8;NULL;5.9;15.95;0;NULL;3.5067;NULL;1;NULL;973
06/04/2016 17:00;2.4;NULL;0.8;15.85;0;NULL;2.08;NULL;1;NULL;146
06/04/2016 18:00;1.7;NULL;356;15.27;0;NULL;1.8667;NULL;1;NULL;28
06/04/2016 19:00;1.4;NULL;347.2;12.04;0;NULL;2.8267;NULL;1;NULL;393
06/04/2016 20:00;1.3;NULL;347.6;11.04;0;NULL;3.4267;NULL;1;NULL;900
06/04/2016 21:00;1.4;NULL;341.3;9.77;0;NULL;4.82;NULL;1;NULL;2702
06/04/2016 22:00;1.4;NULL;5.3;9.13;0;NULL;4.64;NULL;1;NULL;2452
06/04/2016 23:00;1.7;NULL;18.7;8.54;0;NULL;4.06;NULL;1;NULL;1652
07/04/2016 00:00;2;NULL;30.3;8.01;0;NULL;4.84;NULL;1;NULL;2882
07/04/2016 01:00;2.3;NULL;40.3;7.53;0;NULL;3.8067;NULL;1;NULL;1097
07/04/2016 02:00;2.7;NULL;50.2;7.05;0;NULL;3.7;NULL;1;NULL;1155
07/04/2016 03:00;3.2;NULL;62.9;6.57;0;NULL;4.3733;NULL;1;NULL;2110
07/04/2016 04:00;3.8;NULL;70.8;6.1;0;NULL;5.3733;NULL;1;NULL;4267
07/04/2016 05:00;4.6;NULL;76.2;5.59;0;NULL;6.1;NULL;1;NULL;5043
07/04/2016 06:00;4.9;NULL;78.6;5.06;0;NULL;7.0733;NULL;1;NULL;9320
07/04/2016 10:00;3.4;NULL;62.6;11.69;0;NULL;6.24;NULL;1;NULL;5543
07/04/2016 12:00;2.6;NULL;49.1;14.16;0;NULL;3.6667;NULL;1;NULL;833
07/04/2016 18:00;7.1;NULL;333.4;14.73;0;NULL;5.08;NULL;1;NULL;3136
07/04/2016 19:00;8.6;NULL;334.7;11.84;0;NULL;5.66;NULL;1;NULL;4123
07/04/2016 20:00;9.5;NULL;336.4;10.31;0;NULL;6.4867;NULL;1;NULL;8043
07/04/2016 21:00;9.8;NULL;337.7;8.91;0;NULL;6.4733;NULL;1;NULL;6440
07/04/2016 22:00;9.6;NULL;339.3;7.6;0;NULL;6.52;NULL;1;NULL;8196
07/04/2016 23:00;9.5;NULL;341.8;6.45;0;NULL;8.54;NULL;1;NULL;16601
08/04/2016 00:00;9.1;NULL;345.9;5.36;0;NULL;7.5333;NULL;1;NULL;10539
08/04/2016 01:00;8.5;NULL;351.7;4.41;0;NULL;8.6267;NULL;1;NULL;16029
08/04/2016 02:00;7.8;NULL;358.5;3.53;0;NULL;7.1733;NULL;1;NULL;9286
08/04/2016 03:00;7.1;NULL;7.4;2.82;0;NULL;5.3;NULL;1;NULL;3851
08/04/2016 04:00;6.5;NULL;15.6;2.22;0;NULL;5.9533;NULL;1;NULL;5303
08/04/2016 05:00;5.9;NULL;20.8;1.64;0;NULL;5.1733;NULL;1;NULL;3613
08/04/2016 06:00;5.5;NULL;20.8;1.08;0;NULL;4.2267;NULL;1;NULL;1776
08/04/2016 07:00;4.8;NULL;18.9;2.95;0;NULL;3.9933;NULL;1;NULL;1365
08/04/2016 08:00;3.6;NULL;18.1;4.95;0;NULL;4.52;NULL;1;NULL;2315
08/04/2016 09:00;3.4;NULL;22.4;6.87;0;NULL;3.7933;NULL;1;NULL;1132
08/04/2016 10:00;3.4;NULL;26.7;8.22;0;NULL;4.02;NULL;1;NULL;1291
08/04/2016 11:00;2.8;NULL;20.3;9.21;0;NULL;3.5333;NULL;1;NULL;797
08/04/2016 12:00;2.5;NULL;6.4;10.1;0;NULL;2.9533;NULL;1;NULL;431
08/04/2016 13:00;2.7;NULL;341.9;10.86;0;NULL;3.7133;NULL;1;NULL;874
08/04/2016 14:00;3.7;NULL;331.3;11.6;0;NULL;4.9933;NULL;1;NULL;2602
08/04/2016 15:00;4.3;NULL;328.2;12.18;0;NULL;5.8267;NULL;1;NULL;4507
08/04/2016 16:00;4.8;NULL;325.1;12.43;0;NULL;6.4467;NULL;1;NULL;6305
08/04/2016 17:00;5;NULL;321.7;12.27;0;NULL;6.8;NULL;1;NULL;6903
08/04/2016 18:00;5.2;NULL;315.2;11.58;0;NULL;5.7333;NULL;1;NULL;4402
08/04/2016 19:00;5.8;NULL;309.4;8.97;0;NULL;6.44;NULL;1;NULL;6585
08/04/2016 20:00;6.6;NULL;306.9;8;0;NULL;5.7933;NULL;1;NULL;5582
08/04/2016 21:00;6.8;NULL;311.2;7.04;0;NULL;5.1;NULL;1;NULL;3530
08/04/2016 22:00;6.6;NULL;308.7;6.21;0;NULL;5.1667;NULL;1;NULL;3433
08/04/2016 23:00;6.3;NULL;307.3;5.46;0;NULL;4.6467;NULL;1;NULL;2960
09/04/2016 00:00;6;NULL;306.6;4.78;0;NULL;3.3;NULL;1;NULL;851
09/04/2016 01:00;5.5;NULL;305.3;4.27;0;NULL;3.7933;NULL;1;NULL;1330
09/04/2016 02:00;5.1;NULL;301.6;3.82;0;NULL;3.7;NULL;1;NULL;1233
09/04/2016 03:00;4.8;NULL;296.9;3.97;0;NULL;5.4867;NULL;1;NULL;4249
09/04/2016 04:00;4.5;NULL;293.6;4.26;0;NULL;6.6133;NULL;1;NULL;8032
09/04/2016 05:00;4.3;NULL;289.7;4.51;0;NULL;5.06;NULL;1;NULL;3573
09/04/2016 06:00;4.2;NULL;283.3;4.57;0;NULL;4.5467;NULL;1;NULL;2821
09/04/2016 07:00;3.7;NULL;276.6;5.59;0;NULL;4.38;NULL;1;NULL;2180
09/04/2016 08:00;3.1;NULL;262;6.25;0;NULL;5.22;NULL;1;NULL;3645
09/04/2016 09:00;3.1;NULL;242.3;7.17;0.1;NULL;6.38;NULL;1;NULL;6369
09/04/2016 10:00;3.2;NULL;242.6;7.84;0.1;NULL;6.8333;NULL;1;NULL;7559
09/04/2016 11:00;3.3;NULL;241.5;8.33;0.2;NULL;7.1133;NULL;1;NULL;8295
09/04/2016 12:00;3.6;NULL;239.9;8.73;0.2;NULL;8.58;NULL;1;NULL;15186
09/04/2016 13:00;4;NULL;246.8;9.03;0.3;NULL;7.5933;NULL;1;NULL;10383
09/04/2016 14:00;4.4;NULL;254.5;9.2;0.1;NULL;6.46;NULL;1;NULL;6547
09/04/2016 15:00;4.3;NULL;257.5;9.21;0.1;NULL;6.5933;NULL;1;NULL;6223
09/04/2016 16:00;4.1;NULL;256.4;9.21;0.1;NULL;7.04;NULL;1;NULL;8787
09/04/2016 17:00;3.7;NULL;253.8;9.08;0.1;NULL;8.7067;NULL;1;NULL;14892
09/04/2016 18:00;3.5;NULL;253.7;8.63;0.1;NULL;9.5067;NULL;1;NULL;19190
09/04/2016 19:00;3.7;NULL;258.8;7.82;0.1;NULL;10.6267;NULL;1;NULL;23675
09/04/2016 20:00;4.3;NULL;264;7.13;0;NULL;9.9133;NULL;1;NULL;21042
09/04/2016 21:00;5.2;NULL;264.8;6.63;0.1;NULL;7.6733;NULL;1;NULL;10647
09/04/2016 22:00;5;NULL;256;5.92;0;NULL;7.96;NULL;1;NULL;11728
09/04/2016 23:00;4.9;NULL;245.5;5.34;0;NULL;9.2467;NULL;1;NULL;18777
10/04/2016 00:00;4.9;NULL;234.9;4.66;0;NULL;10.64;NULL;1;NULL;26104
10/04/2016 01:00;5.1;NULL;226.2;4.53;0;NULL;10.8;NULL;1;NULL;26218
10/04/2016 02:00;5.3;NULL;218.1;4.37;0;NULL;9.9733;NULL;1;NULL;22850
10/04/2016 03:00;5.7;NULL;208.5;4.37;0.1;NULL;9.82;NULL;1;NULL;22639
10/04/2016 04:00;6.3;NULL;198.6;4.34;0.1;NULL;12.0133;NULL;1;NULL;29861
10/04/2016 05:00;7.1;NULL;194.1;4.32;0.1;NULL;12.6133;NULL;1;NULL;31550
10/04/2016 06:00;8;NULL;193.7;4.32;0.1;NULL;21.06;NULL;1;NULL;35441
10/04/2016 07:00;8.6;NULL;194.6;4.53;0.5;NULL;16.6267;NULL;1;NULL;35178
10/04/2016 08:00;9.1;NULL;195;4.93;0.5;NULL;17.2067;NULL;1;NULL;35190
10/04/2016 09:00;9.6;NULL;200.2;5.66;0.8;NULL;17.7533;NULL;1;NULL;35366
10/04/2016 10:00;9.2;NULL;210.1;5.73;1.6;NULL;14.52;NULL;1;NULL;34586
10/04/2016 11:00;9.5;NULL;221.9;5.98;1.1;NULL;12.8533;NULL;1;NULL;32591
10/04/2016 12:00;9.5;NULL;223.3;6.78;0.6;NULL;13.6467;NULL;1;NULL;32884
10/04/2016 13:00;9.9;NULL;222.7;7.43;0.3;NULL;16.4267;NULL;1;NULL;35347
10/04/2016 14:00;9.8;NULL;227.6;6.92;0.4;NULL;16.76;NULL;1;NULL;35400
10/04/2016 15:00;9;NULL;233.8;6.7;0.4;NULL;18.5667;NULL;1;NULL;35390
10/04/2016 16:00;8.3;NULL;231.5;6.63;0.2;NULL;16.2267;NULL;1;NULL;34950
10/04/2016 17:00;7.4;NULL;223;6.71;0.1;NULL;11.4867;NULL;1;NULL;26344
10/04/2016 18:00;6.8;NULL;210.2;6.01;0.2;NULL;13.3533;NULL;1;NULL;34193
10/04/2016 19:00;6.8;NULL;198.8;4.73;0.3;NULL;11.6933;NULL;1;NULL;30599
10/04/2016 20:00;7.1;NULL;188.4;4.39;0.6;NULL;14.2733;NULL;1;NULL;35269
10/04/2016 21:00;7.5;NULL;182.9;3.98;0.7;NULL;13.5267;NULL;1;NULL;33965
10/04/2016 22:00;8.3;NULL;183.5;3.76;1.7;NULL;14.88;NULL;1;NULL;34261
10/04/2016 23:00;8.2;NULL;190.2;3.57;1.2;NULL;13.02;NULL;1;NULL;32075
11/04/2016 00:00;7.9;NULL;197.8;3.55;0.9;NULL;16.9133;NULL;1;NULL;35444
11/04/2016 01:00;7.7;NULL;205.7;3.57;0.8;NULL;17.1467;NULL;1;NULL;35209
11/04/2016 02:00;7.1;NULL;214.8;3.55;0.6;NULL;18.1;NULL;1;NULL;35432
11/04/2016 03:00;6.6;NULL;218.2;3.51;0.3;NULL;15.64;NULL;1;NULL;35363
11/04/2016 04:00;6;NULL;217.6;3.33;0.2;NULL;13.0933;NULL;1;NULL;34229
11/04/2016 05:00;5.3;NULL;212;2.97;0.2;NULL;12.2867;NULL;1;NULL;33115
11/04/2016 06:00;4.8;NULL;204;2.71;0.2;NULL;10.2667;NULL;1;NULL;24699
11/04/2016 07:00;4.2;NULL;194.8;3.49;0;NULL;8.2867;NULL;1;NULL;14045
11/04/2016 08:00;3.8;NULL;187;4.58;0;NULL;5.8733;NULL;1;NULL;4701
11/04/2016 09:00;4.6;NULL;187.4;6.68;0;NULL;6.8267;NULL;1;NULL;7516
11/04/2016 10:00;5.7;NULL;191;8.12;0;NULL;7.6067;NULL;1;NULL;10183
11/04/2016 11:00;6.9;NULL;198;9.75;0;NULL;7.0467;NULL;1;NULL;9590
11/04/2016 12:00;7.9;NULL;203.6;11.01;0;NULL;7.9133;NULL;1;NULL;12327
11/04/2016 13:00;8.3;NULL;204.6;11.84;0;NULL;11.0667;NULL;1;NULL;26726
11/04/2016 14:00;8.5;NULL;206.1;12;0;NULL;10.3333;NULL;1;NULL;23445
11/04/2016 15:00;8.3;NULL;206;11.33;0.1;NULL;12.3533;NULL;1;NULL;30765
11/04/2016 16:00;7.9;NULL;205.6;9.75;0.3;NULL;13.1333;NULL;1;NULL;32555
11/04/2016 17:00;7;NULL;205.3;9.01;0.2;NULL;13.4933;NULL;1;NULL;33590
11/04/2016 18:00;6.1;NULL;203.4;8.18;0.3;NULL;11.9133;NULL;1;NULL;30660
11/04/2016 19:00;5.7;NULL;201.1;7.17;0.4;NULL;10.56;NULL;1;NULL;25499
11/04/2016 20:00;5.7;NULL;200.3;6.74;0.5;NULL;10.72;NULL;1;NULL;25406
11/04/2016 21:00;5.5;NULL;217.6;6.5;0.1;NULL;10.32;NULL;1;NULL;24681
11/04/2016 22:00;5.5;NULL;209.4;5.09;0;NULL;10.48;NULL;1;NULL;27111
11/04/2016 23:00;5.4;NULL;198.7;4.2;0;NULL;10.32;NULL;1;NULL;25658
12/04/2016 00:00;5.5;NULL;188.5;3.61;0;NULL;11.6533;NULL;1;NULL;30673
12/04/2016 01:00;5.9;NULL;178.5;3.17;0;NULL;11.4667;NULL;1;NULL;30771
12/04/2016 02:00;6.4;NULL;173;2.83;0;NULL;11.84;NULL;1;NULL;29657
12/04/2016 03:00;6.7;NULL;171.2;2.76;0;NULL;11.2067;NULL;1;NULL;28411
12/04/2016 04:00;7.1;NULL;173.1;3.12;0.1;NULL;11.1267;NULL;1;NULL;28956
12/04/2016 05:00;6.9;NULL;175.7;3.51;0.2;NULL;11.3867;NULL;1;NULL;28620
12/04/2016 06:00;6.7;NULL;177.6;3.77;0.3;NULL;8.6667;NULL;1;NULL;16283
12/04/2016 07:00;6.3;NULL;180.9;4.73;0.5;NULL;8.92;NULL;1;NULL;17383
